T,Age,Education,Black (0/1),Hispanic (0/1),Married (0/1),Nodegree (0/1),RE75,RE78
0.000000,22.000000,12.000000,0.000000,0.000000,1.000000,0.000000,8951.612900,14186.175000
0.000000,29.000000,12.000000,0.000000,0.000000,0.000000,0.000000,14370.919000,12615.352000
0.000000,53.000000,17.000000,0.000000,0.000000,1.000000,0.000000,16399.355000,15663.902000
0.000000,25.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17724.194000,31327.803000
0.000000,26.000000,12.000000,1.000000,0.000000,1.000000,0.000000,18175.355000,19949.309000
0.000000,24.000000,16.000000,0.000000,0.000000,0.000000,0.000000,19505.565000,19210.445000
0.000000,27.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41376.344000
0.000000,46.000000,12.000000,0.000000,0.000000,1.000000,0.000000,734.032260,20688.172000
0.000000,25.000000,12.000000,1.000000,0.000000,1.000000,0.000000,3738.193500,10512.547000
0.000000,21.000000,13.000000,0.000000,0.000000,0.000000,0.000000,4946.661300,1733.373300
0.000000,37.000000,12.000000,0.000000,0.000000,1.000000,0.000000,8951.612900,28076.805000
0.000000,37.000000,12.000000,0.000000,0.000000,1.000000,0.000000,8951.612900,28076.805000
0.000000,28.000000,15.000000,1.000000,0.000000,1.000000,0.000000,9452.903200,31032.258000
0.000000,22.000000,12.000000,0.000000,0.000000,0.000000,0.000000,10741.935000,28963.441000
0.000000,22.000000,12.000000,0.000000,0.000000,0.000000,0.000000,11637.097000,20688.172000
0.000000,27.000000,12.000000,0.000000,0.000000,1.000000,0.000000,12532.258000,19210.445000
0.000000,21.000000,13.000000,1.000000,0.000000,1.000000,0.000000,12532.258000,25121.352000
0.000000,49.000000,16.000000,0.000000,0.000000,1.000000,0.000000,12890.323000,17732.719000
0.000000,26.000000,12.000000,0.000000,0.000000,1.000000,0.000000,13427.419000,0.000000
0.000000,33.000000,14.000000,0.000000,0.000000,1.000000,0.000000,13427.419000,13890.630000
0.000000,28.000000,15.000000,0.000000,0.000000,1.000000,0.000000,13785.484000,15959.447000
0.000000,29.000000,17.000000,0.000000,0.000000,1.000000,0.000000,14143.548000,25860.215000
0.000000,54.000000,16.000000,1.000000,0.000000,1.000000,0.000000,14322.581000,11821.813000
0.000000,25.000000,14.000000,0.000000,1.000000,1.000000,0.000000,14322.581000,20702.949000
0.000000,32.000000,12.000000,0.000000,0.000000,1.000000,0.000000,14322.581000,13299.539000
0.000000,40.000000,12.000000,0.000000,0.000000,1.000000,0.000000,14322.581000,16254.992000
0.000000,40.000000,12.000000,0.000000,0.000000,1.000000,0.000000,14322.581000,16254.992000
0.000000,27.000000,16.000000,0.000000,0.000000,1.000000,0.000000,14322.581000,22165.899000
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,14680.645000,17732.719000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,14680.645000,13831.521000
0.000000,25.000000,16.000000,0.000000,0.000000,1.000000,0.000000,15217.742000,19062.673000
0.000000,26.000000,12.000000,1.000000,0.000000,1.000000,0.000000,15217.742000,15516.129000
0.000000,34.000000,12.000000,1.000000,0.000000,1.000000,0.000000,15754.839000,17732.719000
0.000000,21.000000,13.000000,0.000000,0.000000,1.000000,0.000000,15933.871000,25121.352000
0.000000,21.000000,12.000000,1.000000,0.000000,1.000000,0.000000,16112.903000,11821.813000
0.000000,23.000000,12.000000,1.000000,0.000000,1.000000,0.000000,16202.419000,19210.445000
0.000000,26.000000,12.000000,0.000000,0.000000,1.000000,0.000000,16470.968000,35022.120000
0.000000,28.000000,14.000000,0.000000,0.000000,1.000000,0.000000,16757.419000,16254.992000
0.000000,26.000000,17.000000,0.000000,0.000000,1.000000,0.000000,16829.032000,19210.445000
0.000000,20.000000,14.000000,0.000000,0.000000,0.000000,0.000000,17008.065000,26599.078000
0.000000,26.000000,12.000000,1.000000,0.000000,1.000000,0.000000,17983.790000,20688.172000
0.000000,21.000000,12.000000,1.000000,0.000000,1.000000,0.000000,19693.548000,19210.445000
0.000000,41.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,32509.985000
0.000000,28.000000,16.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,28815.668000
0.000000,23.000000,16.000000,0.000000,0.000000,0.000000,0.000000,21483.871000,26599.078000
0.000000,22.000000,12.000000,0.000000,0.000000,1.000000,0.000000,22916.129000,31771.121000
0.000000,27.000000,14.000000,0.000000,1.000000,0.000000,0.000000,23274.194000,27337.942000
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,23274.194000,29554.531000
0.000000,54.000000,12.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,0.000000
0.000000,54.000000,12.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,0.000000
0.000000,54.000000,12.000000,1.000000,0.000000,0.000000,0.000000,25064.516000,20688.172000
0.000000,37.000000,16.000000,0.000000,0.000000,0.000000,0.000000,26854.839000,29258.986000
0.000000,32.000000,13.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,22018.126000
0.000000,29.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17487.871000,10196.313000
0.000000,22.000000,13.000000,0.000000,0.000000,1.000000,0.000000,15826.452000,35465.438000
0.000000,23.000000,12.000000,1.000000,0.000000,1.000000,0.000000,30435.484000,27781.260000
0.000000,36.000000,12.000000,0.000000,0.000000,1.000000,0.000000,12727.403000,17444.562000
0.000000,21.000000,13.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,14777.266000
0.000000,21.000000,12.000000,0.000000,0.000000,1.000000,0.000000,16291.935000,14481.720000
0.000000,26.000000,12.000000,1.000000,0.000000,1.000000,0.000000,17903.226000,19505.991000
0.000000,28.000000,12.000000,1.000000,0.000000,1.000000,0.000000,19693.548000,13299.539000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,14322.581000,14777.266000
0.000000,27.000000,12.000000,1.000000,0.000000,1.000000,0.000000,16112.903000,20460.602000
0.000000,36.000000,17.000000,0.000000,0.000000,0.000000,0.000000,30793.548000,29584.086000
0.000000,23.000000,12.000000,0.000000,0.000000,1.000000,0.000000,4833.871000,25564.670000
0.000000,31.000000,12.000000,0.000000,0.000000,1.000000,0.000000,15038.710000,17732.719000
0.000000,25.000000,14.000000,0.000000,0.000000,1.000000,0.000000,15217.742000,18471.582000
0.000000,35.000000,12.000000,1.000000,0.000000,1.000000,0.000000,16086.048000,19210.445000
0.000000,23.000000,16.000000,0.000000,0.000000,1.000000,0.000000,16829.032000,20688.172000
0.000000,21.000000,12.000000,0.000000,0.000000,1.000000,0.000000,20588.710000,28815.668000
0.000000,22.000000,12.000000,0.000000,0.000000,0.000000,0.000000,9846.774200,2955.453100
0.000000,36.000000,12.000000,1.000000,0.000000,1.000000,0.000000,21304.839000,22165.899000
0.000000,21.000000,12.000000,0.000000,0.000000,1.000000,0.000000,18529.839000,11969.585000
0.000000,28.000000,12.000000,0.000000,0.000000,1.000000,0.000000,13298.516000,0.000000
0.000000,24.000000,12.000000,0.000000,1.000000,1.000000,0.000000,8951.612900,21870.353000
0.000000,30.000000,12.000000,0.000000,0.000000,0.000000,0.000000,14680.645000,15146.697000
0.000000,44.000000,12.000000,0.000000,0.000000,1.000000,0.000000,16112.903000,17289.401000
0.000000,30.000000,12.000000,0.000000,0.000000,1.000000,0.000000,16650.000000,19949.309000
0.000000,34.000000,12.000000,0.000000,0.000000,1.000000,0.000000,16829.032000,20688.172000
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,40637.481000
0.000000,23.000000,16.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,18471.582000
0.000000,20.000000,12.000000,0.000000,0.000000,0.000000,0.000000,19604.032000,19653.763000
0.000000,26.000000,13.000000,0.000000,0.000000,0.000000,0.000000,3580.645200,8866.359400
0.000000,21.000000,12.000000,1.000000,0.000000,1.000000,0.000000,9846.774200,7388.632900
0.000000,25.000000,12.000000,0.000000,0.000000,1.000000,0.000000,12181.355000,17732.719000
0.000000,23.000000,15.000000,0.000000,0.000000,1.000000,0.000000,13427.419000,16993.856000
0.000000,25.000000,12.000000,1.000000,0.000000,0.000000,0.000000,14859.677000,22904.762000
0.000000,28.000000,16.000000,0.000000,0.000000,1.000000,0.000000,15396.774000,17437.174000
0.000000,38.000000,14.000000,0.000000,0.000000,1.000000,0.000000,16112.903000,19505.991000
0.000000,29.000000,17.000000,0.000000,0.000000,1.000000,0.000000,16112.903000,17732.719000
0.000000,24.000000,17.000000,0.000000,0.000000,1.000000,0.000000,16650.000000,20688.172000
0.000000,25.000000,16.000000,1.000000,0.000000,1.000000,0.000000,17008.065000,21870.353000
0.000000,55.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17545.161000,16254.992000
0.000000,30.000000,14.000000,0.000000,0.000000,1.000000,0.000000,17545.161000,0.000000
0.000000,21.000000,12.000000,0.000000,0.000000,0.000000,0.000000,17903.226000,19210.445000
0.000000,26.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,17732.719000
0.000000,34.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19532.419000,16254.992000
0.000000,22.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,26007.988000
0.000000,22.000000,16.000000,0.000000,0.000000,0.000000,0.000000,22737.097000,37682.028000
0.000000,27.000000,15.000000,0.000000,0.000000,0.000000,0.000000,23274.194000,23643.625000
0.000000,26.000000,12.000000,0.000000,0.000000,0.000000,0.000000,23274.194000,2955.453100
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,24706.452000,29554.531000
0.000000,24.000000,14.000000,1.000000,0.000000,1.000000,0.000000,28466.129000,40637.481000
0.000000,26.000000,14.000000,1.000000,0.000000,0.000000,0.000000,21483.871000,28815.668000
0.000000,23.000000,12.000000,1.000000,0.000000,1.000000,0.000000,10491.290000,7565.960100
0.000000,28.000000,14.000000,0.000000,0.000000,0.000000,0.000000,12174.194000,1921.044500
0.000000,21.000000,12.000000,0.000000,0.000000,1.000000,0.000000,15396.774000,0.000000
0.000000,30.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17366.129000,18978.442000
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,18619.355000,25121.352000
0.000000,51.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,17732.719000
0.000000,21.000000,14.000000,0.000000,0.000000,0.000000,0.000000,19693.548000,35465.438000
0.000000,22.000000,14.000000,1.000000,0.000000,1.000000,0.000000,21125.806000,24086.943000
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,9311.467700,23080.611000
0.000000,23.000000,15.000000,0.000000,0.000000,1.000000,0.000000,20844.726000,25514.427000
0.000000,26.000000,14.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,38716.436000
0.000000,45.000000,12.000000,0.000000,0.000000,1.000000,0.000000,16381.452000,18176.037000
0.000000,46.000000,13.000000,0.000000,0.000000,1.000000,0.000000,15754.839000,14777.266000
0.000000,29.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19686.387000,33544.393000
0.000000,26.000000,14.000000,0.000000,0.000000,1.000000,0.000000,20588.710000,24530.261000
0.000000,27.000000,16.000000,0.000000,0.000000,1.000000,0.000000,24885.484000,22165.899000
0.000000,26.000000,14.000000,0.000000,0.000000,1.000000,0.000000,7161.290300,14771.355000
0.000000,20.000000,15.000000,0.000000,0.000000,1.000000,0.000000,8056.451600,18471.582000
0.000000,23.000000,12.000000,0.000000,0.000000,1.000000,0.000000,12532.258000,21427.035000
0.000000,30.000000,16.000000,0.000000,0.000000,1.000000,0.000000,17867.419000,15516.129000
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,22379.032000,16254.992000
0.000000,23.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.000000,23643.625000
0.000000,34.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,24.000000,12.000000,0.000000,1.000000,1.000000,0.000000,4848.193500,22165.899000
0.000000,43.000000,12.000000,1.000000,0.000000,1.000000,0.000000,10741.935000,21858.531000
0.000000,28.000000,14.000000,1.000000,0.000000,1.000000,0.000000,12532.258000,16254.992000
0.000000,20.000000,12.000000,0.000000,0.000000,1.000000,0.000000,15217.742000,28815.668000
0.000000,23.000000,12.000000,1.000000,0.000000,1.000000,0.000000,15217.742000,15516.129000
0.000000,27.000000,14.000000,1.000000,0.000000,1.000000,0.000000,16112.903000,26599.078000
0.000000,53.000000,12.000000,0.000000,0.000000,1.000000,0.000000,16112.903000,19210.445000
0.000000,28.000000,16.000000,0.000000,0.000000,1.000000,0.000000,16112.903000,22165.899000
0.000000,26.000000,12.000000,0.000000,0.000000,1.000000,0.000000,16112.903000,25121.352000
0.000000,25.000000,15.000000,0.000000,0.000000,1.000000,0.000000,16112.903000,18619.355000
0.000000,29.000000,14.000000,0.000000,0.000000,1.000000,0.000000,17187.097000,19699.573000
0.000000,26.000000,12.000000,1.000000,0.000000,1.000000,0.000000,17416.258000,23643.625000
0.000000,55.000000,16.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,22165.899000
0.000000,22.000000,12.000000,0.000000,1.000000,1.000000,0.000000,17903.226000,14777.266000
0.000000,33.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,15811.674000
0.000000,34.000000,14.000000,0.000000,1.000000,1.000000,0.000000,17903.226000,8866.359400
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,18440.323000,19949.309000
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,18750.048000,32509.985000
0.000000,26.000000,12.000000,1.000000,0.000000,1.000000,0.000000,18798.387000,18471.582000
0.000000,45.000000,12.000000,0.000000,0.000000,1.000000,0.000000,18798.387000,19949.309000
0.000000,22.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,23643.625000
0.000000,55.000000,14.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,2068.817200
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,11526.267000
0.000000,23.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21546.532000,4433.179700
0.000000,24.000000,13.000000,1.000000,0.000000,0.000000,0.000000,25064.516000,22165.899000
0.000000,31.000000,13.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,23643.625000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,28076.805000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,28076.805000
0.000000,23.000000,12.000000,1.000000,0.000000,1.000000,0.000000,14322.581000,12294.685000
0.000000,22.000000,12.000000,0.000000,0.000000,1.000000,0.000000,12532.258000,20688.172000
0.000000,30.000000,12.000000,1.000000,0.000000,1.000000,0.000000,17366.129000,19210.445000
0.000000,28.000000,12.000000,0.000000,0.000000,0.000000,0.000000,5012.903200,16240.215000
0.000000,28.000000,12.000000,0.000000,0.000000,1.000000,0.000000,11100.000000,20688.172000
0.000000,21.000000,12.000000,0.000000,0.000000,0.000000,0.000000,12945.823000,26599.078000
0.000000,28.000000,13.000000,0.000000,0.000000,1.000000,0.000000,15396.774000,22452.578000
0.000000,25.000000,14.000000,0.000000,0.000000,1.000000,0.000000,14322.581000,9974.654400
0.000000,54.000000,12.000000,0.000000,0.000000,1.000000,0.000000,18798.387000,23643.625000
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,19872.581000,20983.717000
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,23274.194000,28076.805000
0.000000,49.000000,13.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,17732.719000
0.000000,21.000000,13.000000,1.000000,0.000000,0.000000,0.000000,21125.806000,21870.353000
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,22379.032000,18471.582000
0.000000,30.000000,12.000000,1.000000,0.000000,1.000000,0.000000,25422.581000,22165.899000
0.000000,21.000000,13.000000,0.000000,0.000000,1.000000,0.000000,8951.612900,27337.942000
0.000000,33.000000,12.000000,0.000000,0.000000,1.000000,0.000000,12890.323000,20688.172000
0.000000,33.000000,12.000000,0.000000,0.000000,1.000000,0.000000,14412.097000,20688.172000
0.000000,40.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17545.161000,17289.401000
0.000000,27.000000,16.000000,0.000000,0.000000,1.000000,0.000000,18798.387000,25860.215000
0.000000,21.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,28224.578000
0.000000,31.000000,12.000000,0.000000,0.000000,1.000000,0.000000,14814.919000,16254.992000
0.000000,27.000000,14.000000,1.000000,0.000000,1.000000,0.000000,0.000000,13299.539000
0.000000,47.000000,17.000000,0.000000,0.000000,1.000000,0.000000,10025.806000,35465.438000
0.000000,32.000000,12.000000,1.000000,0.000000,1.000000,0.000000,16112.903000,17732.719000
0.000000,28.000000,12.000000,1.000000,0.000000,0.000000,0.000000,17008.065000,19949.309000
0.000000,35.000000,14.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,22424.501000
0.000000,26.000000,14.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,28076.805000
0.000000,37.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,23052.535000
0.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,23274.194000,32953.303000
0.000000,44.000000,12.000000,1.000000,0.000000,1.000000,0.000000,23632.258000,19210.445000
0.000000,44.000000,12.000000,1.000000,0.000000,1.000000,0.000000,23632.258000,19210.445000
0.000000,36.000000,12.000000,1.000000,0.000000,1.000000,0.000000,25064.516000,33692.166000
0.000000,26.000000,12.000000,0.000000,0.000000,1.000000,0.000000,18261.290000,24973.579000
0.000000,23.000000,14.000000,0.000000,0.000000,1.000000,0.000000,21662.903000,28076.805000
0.000000,32.000000,13.000000,1.000000,0.000000,1.000000,0.000000,14143.548000,26599.078000
0.000000,33.000000,12.000000,0.000000,0.000000,0.000000,0.000000,16028.758000,17502.194000
0.000000,37.000000,12.000000,1.000000,0.000000,1.000000,0.000000,16112.903000,32509.985000
0.000000,27.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17187.097000,19505.991000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,26155.760000
0.000000,27.000000,16.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,18471.582000
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,18323.810000
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,18798.387000,23052.535000
0.000000,34.000000,12.000000,1.000000,0.000000,0.000000,0.000000,30435.484000,12560.676000
0.000000,42.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17008.065000,19210.445000
0.000000,24.000000,13.000000,1.000000,0.000000,1.000000,0.000000,16112.903000,12560.676000
0.000000,27.000000,12.000000,0.000000,0.000000,1.000000,0.000000,11995.161000,22165.899000
0.000000,23.000000,12.000000,1.000000,0.000000,1.000000,0.000000,13427.419000,13299.539000
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,16112.903000,26599.078000
0.000000,27.000000,12.000000,1.000000,0.000000,1.000000,0.000000,19693.548000,19210.445000
0.000000,37.000000,12.000000,1.000000,0.000000,1.000000,0.000000,25959.677000,25860.215000
0.000000,37.000000,12.000000,0.000000,0.000000,1.000000,0.000000,20893.065000,16993.856000
0.000000,26.000000,12.000000,0.000000,1.000000,1.000000,0.000000,0.000000,13299.539000
0.000000,23.000000,12.000000,0.000000,0.000000,1.000000,0.000000,20683.597000,16993.856000
0.000000,26.000000,13.000000,0.000000,0.000000,1.000000,0.000000,14680.645000,18471.582000
0.000000,27.000000,16.000000,0.000000,0.000000,1.000000,0.000000,17688.387000,0.000000
0.000000,27.000000,12.000000,0.000000,0.000000,0.000000,0.000000,19514.516000,23643.625000
0.000000,29.000000,14.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,23052.535000
0.000000,25.000000,16.000000,0.000000,0.000000,1.000000,0.000000,22558.065000,33396.621000
0.000000,26.000000,12.000000,0.000000,0.000000,1.000000,0.000000,13024.597000,24627.791000
0.000000,22.000000,14.000000,0.000000,0.000000,1.000000,0.000000,17616.774000,17289.401000
0.000000,28.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.000000,29554.531000
0.000000,46.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19201.210000,20431.048000
0.000000,33.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1539.791100
0.000000,23.000000,12.000000,0.000000,0.000000,1.000000,0.000000,12532.258000,25121.352000
0.000000,23.000000,12.000000,0.000000,0.000000,1.000000,0.000000,12532.258000,0.000000
0.000000,23.000000,13.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,31032.258000
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,25780.645000,25564.670000
0.000000,24.000000,16.000000,1.000000,0.000000,0.000000,0.000000,15217.742000,23643.625000
0.000000,37.000000,12.000000,1.000000,0.000000,1.000000,0.000000,12030.968000,14777.266000
0.000000,50.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23643.625000
0.000000,26.000000,13.000000,0.000000,0.000000,1.000000,0.000000,0.000000,23643.625000
0.000000,21.000000,12.000000,1.000000,0.000000,0.000000,0.000000,716.129030,22165.899000
0.000000,25.000000,12.000000,1.000000,0.000000,1.000000,0.000000,5370.967700,24642.568000
0.000000,24.000000,13.000000,1.000000,0.000000,1.000000,0.000000,11637.097000,18442.028000
0.000000,24.000000,12.000000,1.000000,0.000000,0.000000,0.000000,11995.161000,19210.445000
0.000000,32.000000,14.000000,1.000000,0.000000,1.000000,0.000000,12335.323000,14777.266000
0.000000,27.000000,16.000000,0.000000,0.000000,1.000000,0.000000,12532.258000,17720.897000
0.000000,21.000000,12.000000,0.000000,1.000000,1.000000,0.000000,12532.258000,17732.719000
0.000000,24.000000,16.000000,0.000000,0.000000,1.000000,0.000000,12890.323000,31032.258000
0.000000,45.000000,14.000000,0.000000,0.000000,1.000000,0.000000,13606.452000,17732.719000
0.000000,38.000000,12.000000,0.000000,0.000000,1.000000,0.000000,13964.516000,16286.025000
0.000000,27.000000,15.000000,0.000000,0.000000,1.000000,0.000000,14859.677000,23643.625000
0.000000,20.000000,12.000000,1.000000,0.000000,1.000000,0.000000,16709.081000,12708.449000
0.000000,23.000000,12.000000,1.000000,0.000000,1.000000,0.000000,17008.065000,22165.899000
0.000000,33.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17008.065000,25014.955000
0.000000,24.000000,13.000000,0.000000,0.000000,1.000000,0.000000,17187.097000,22313.671000
0.000000,44.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17187.097000,15368.356000
0.000000,34.000000,12.000000,1.000000,0.000000,1.000000,0.000000,17366.129000,19210.445000
0.000000,23.000000,12.000000,1.000000,0.000000,1.000000,0.000000,17366.129000,14777.266000
0.000000,27.000000,12.000000,1.000000,0.000000,1.000000,0.000000,17724.194000,25121.352000
0.000000,25.000000,16.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,25712.442000
0.000000,22.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,23643.625000
0.000000,24.000000,16.000000,0.000000,0.000000,0.000000,0.000000,17903.226000,16993.856000
0.000000,23.000000,12.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,16254.992000
0.000000,31.000000,16.000000,0.000000,0.000000,1.000000,0.000000,17903.226000,17732.719000
0.000000,23.000000,12.000000,1.000000,0.000000,1.000000,0.000000,17903.226000,26599.078000
0.000000,27.000000,12.000000,0.000000,0.000000,1.000000,0.000000,18082.258000,32657.757000
0.000000,20.000000,12.000000,1.000000,0.000000,1.000000,0.000000,18619.355000,23643.625000
0.000000,20.000000,12.000000,0.000000,0.000000,1.000000,0.000000,18798.387000,17732.719000
0.000000,52.000000,15.000000,0.000000,0.000000,1.000000,0.000000,18798.387000,17437.174000
0.000000,33.000000,16.000000,0.000000,0.000000,1.000000,0.000000,19335.484000,26599.078000
0.000000,40.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19335.484000,21279.263000
0.000000,31.000000,12.000000,1.000000,0.000000,1.000000,0.000000,19466.177000,20259.631000
0.000000,35.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,22535.330000
0.000000,33.000000,12.000000,0.000000,0.000000,0.000000,0.000000,19693.548000,13299.539000
0.000000,22.000000,12.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,17732.719000
0.000000,29.000000,16.000000,1.000000,0.000000,1.000000,0.000000,20588.710000,42854.071000
0.000000,26.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21125.806000,21982.661000
0.000000,23.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21215.323000,24884.916000
0.000000,30.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,23348.080000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,22165.899000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,22165.899000
0.000000,31.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,25121.352000
0.000000,23.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,20688.172000
0.000000,23.000000,13.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,21279.263000
0.000000,28.000000,16.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,32509.985000
0.000000,30.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,29554.531000
0.000000,53.000000,12.000000,1.000000,0.000000,1.000000,0.000000,21483.871000,23643.625000
0.000000,32.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,29554.531000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21739.887000,29338.783000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21739.887000,29338.783000
0.000000,37.000000,17.000000,0.000000,0.000000,0.000000,0.000000,23005.645000,22165.899000
0.000000,23.000000,12.000000,1.000000,0.000000,1.000000,0.000000,23274.194000,21427.035000
0.000000,28.000000,12.000000,1.000000,0.000000,1.000000,0.000000,24169.355000,25860.215000
0.000000,27.000000,14.000000,1.000000,0.000000,0.000000,0.000000,25064.516000,28815.668000
0.000000,46.000000,12.000000,0.000000,0.000000,0.000000,0.000000,25064.516000,29554.531000
0.000000,30.000000,12.000000,1.000000,0.000000,1.000000,0.000000,26854.839000,25897.158000
0.000000,35.000000,17.000000,0.000000,0.000000,1.000000,0.000000,44758.065000,36943.164000
0.000000,26.000000,15.000000,0.000000,0.000000,1.000000,0.000000,19335.484000,23643.625000
0.000000,25.000000,12.000000,0.000000,0.000000,1.000000,0.000000,8736.774200,23643.625000
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,6624.193500,25121.352000
0.000000,22.000000,14.000000,0.000000,0.000000,1.000000,0.000000,20141.129000,22284.117000
0.000000,27.000000,13.000000,0.000000,0.000000,1.000000,0.000000,20051.613000,36943.164000
0.000000,36.000000,12.000000,1.000000,0.000000,1.000000,0.000000,25064.516000,23643.625000
0.000000,35.000000,13.000000,0.000000,0.000000,1.000000,0.000000,21269.032000,14777.266000
0.000000,34.000000,12.000000,1.000000,0.000000,1.000000,0.000000,23274.194000,31032.258000
0.000000,28.000000,14.000000,0.000000,0.000000,1.000000,0.000000,12532.258000,31032.258000
0.000000,18.000000,12.000000,0.000000,0.000000,1.000000,0.000000,23274.194000,26599.078000
0.000000,21.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21215.323000,56892.473000
0.000000,28.000000,16.000000,1.000000,0.000000,1.000000,0.000000,19335.484000,21279.263000
0.000000,24.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
